年份,特材代碼,特材代碼前五碼,核價類別名稱,中英文品名,產品型號/規格,單位,支付點數,申請者簡稱,許可證字號,中文品名,英文品名,點數變更記錄
109,FPP070623NLE,FPP07,MICRO BOX PLATE 2X2 HOLES,“史賽克 雷賓格爾”下頷骨系統3D骨板2X2孔“STRYKER LEIBINGER” UNIVERSAL MANDIBLE SYSTEM MICRO 3D PLATE 2X2 HOLE,55-06231;(55-03731;04231自1030101生效),EA,3433.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP07064NNTF,FPP07,MICRO BOX PLATE 2X2 HOLES,泰得瑞顱顏面骨板系統-3D骨板/2X2孔/厚度0.6MM TANDRY CMF PLATE SYSTEM-3D PLATE/2X2 HOLE/THICKNESS 0.6MM,T1-55-06231,個,3433.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0707131WR,FPP07,MICRO BOX PLATE 2X2 HOLES,”拜而美”顱顏頜骨固定系統-方型骨板4孔0.6MM”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM- 4 HOLE SQUARE PLATE 0.6MM,01-7-131;357,個,3433.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP0707357WR,FPP07,MICRO BOX PLATE 2X2 HOLES,”拜而美”顱顏頜骨固定系統-方形骨板4孔”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM-RECTANGLE PLATE,01-735-7;9,個,3433.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP0711015WR,FPP07,MICRO BOX PLATE 2X2 HOLES,”拜而美”薄型顱骨固定系統-正方型骨板4孔”BIOMET MICROFIXATION”THINFLAP PLATING SYSTEM-4 HOLE SQUARE PLATE,19-1015,個,3433.0,德芮達,衛部醫器輸字第030242號,,,0
109,FPP0720150Y2,FPP07,MICRO BOX PLATE 2X2 HOLES,MICRO 0.6MM H-SHAPE(3-D)PLATE 2X2 HOLE,420150,EA,3433.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0720155Y2,FPP07,MICRO BOX PLATE 2X2 HOLES,MICRO 0.6MM H-SHAPE(3-D)PLATE 2X2 HOLE,420155,EA,3433.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0721096S1,FPP07,MICRO BOX PLATE 2X2 HOLES,MICRO BOX PLATE 4 HOLES ,421.095:096,EA,3433.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0742011Y2,FPP07,MICRO BOX PLATE 2X2 HOLES,”亞太醫療”鈦寶顱顏面骨板-薄型四方型骨板(2X2孔)”SYNTEC” TAI BO LOW PROFILE PLATE-SQUARE SHAPE PLATE 0.6MM(2X2),LOP420150,個,3433.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0742016Y2,FPP07,MICRO BOX PLATE 2X2 HOLES,”亞太醫療”鈦寶顱顏面骨板-薄型長方型骨板(2X2孔)”SYNTEC” TAI BO LOW PROFILE PLATE-RECTANGULAR SHAPE PLATE 0.6MM(2X2),LOP420155,個,3433.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0748020XU,FPP07,MICRO BOX PLATE 2X2 HOLES,”合碩”顱顏骨固定系統:正方型骨板2*2洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF MICRO BONE PLATE，PURE TITANIUM，SQUARE，2*2HOLE,9480.2100.22;9480.2100.22S,EA,3433.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0748120XU,FPP07,MICRO BOX PLATE 2X2 HOLES,”合碩”顱顏骨固定系統:矩形骨板，2*2洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF  MICRO BONE PLATE，PURE TITANIUM，RECTANGULAR，2*2HOLE,9481.2100.22;9481.2100.22S,EA,3433.0,合碩,衛署醫器製字第004002號,,,0
109,FPP075035NS1,FPP07,MICRO BOX PLATE 2X2 HOLES,MICRO BOX PLATE 4HOLE 0.4:0.7MM,04.503.330:331;04.503.360:361;04.503.390:391,EA,3433.0,壯生,衛署醫器輸字第019643號,,,0
109,FPP0755410Y2,FPP07,MICRO BOX PLATE 2X2 HOLES,”亞太醫療”顱顏面骨板系統/微型方型骨板(2X2)”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/MICRO SQUARE SEGMENTS PLATE 0.6MM,055-42021;055-42026,個,3433.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP077071NS1,FPP07,MICRO BOX PLATE 2X2 HOLES,”SYNTHES”MATRIX MANDIBLE SYSTEM:STRUT PLATES PURE TITANIUMM 4 HOLES STRAIGHT”信迪思”下顎固定系統:網狀,04.503.707,EA,3433.0,壯生,衛署醫器輸字第020324號,,,0
109,FPP07813344B,FPP07,MICRO BOX PLATE 2X2 HOLES,”拜普雷”固定系統/4洞方格型骨板”BIOPLATE”FIXATION SYSTEM/BOXCAR PLATE/厚度0.023英吋,81-3034,個,3433.0,普旌,衛部醫器輸字第027415號,,,0
109,FPP07FM968AE,FPP07,MICRO BOX PLATE 2X2 HOLES,MICRO BOX CAR PLATE 4 HOLE,FM968T,EA,3433.0,台灣柏朗,衛署醫器輸字第020504號,,,0
109,FPP07N7131WR,FPP07,MICRO BOX PLATE 2X2 HOLES,”拜而美”顱骨固定系統-方型骨板4孔/0.6MM”BIOMET MICROFIXATION” NEURO PLATING SYSTEM-RECTANGLE PLATE 4 HOLE/0.6MM,01-7-131;357;359,個,3433.0,德芮達,衛部醫器輸字第030863號,,,0
109,FPP07066NNTF,FPP07,MICRO BONE PLATE 3X2 HOLE,泰得瑞顱顏面骨板系統-3D骨板/3X2孔/厚度0.6MM TANDRY CMF PLATE SYSTEM-3D PLATE/3X2 HOLE/THICKNESS 0.6MM,T1-55-06232,個,4826.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0707136WR,FPP07,MICRO BONE PLATE 3X2 HOLE,”拜而美”顱顏頜骨固定系統-1.5系統方型骨板2X3孔0.6MM”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM-T1.5 SYSTEM 2X3 HOLE RECTANGLE PLATE 0.6MM,01-7136,個,4826.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP0718059EJ,FPP07,MICRO BONE PLATE 3X2 HOLE,FAST-FLAP NEURO FIXATION SYSTEM 速固硬式固定系統：1.6MM 2X3 HOLE QUAD PLATE,218-0059,EA,4826.0,歐強,衛署醫器輸字第017435號,,,0
109,FPP0720151Y2,FPP07,MICRO BONE PLATE 3X2 HOLE,MICRO 0.6MM H-SHAPE(3-D)PLATE 3X2 HOLE,420151,EA,4826.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0720156Y2,FPP07,MICRO BONE PLATE 3X2 HOLE,MICRO 0.6MM H-SHAPE(3-D)PLATE 3X2 HOLE,420156,EA,4826.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0742012Y2,FPP07,MICRO BONE PLATE 3X2 HOLE,”亞太醫療”鈦寶顱顏面骨板-薄型四方型骨板(3X2孔)”SYNTEC” TAI BO LOW PROFILE PLATE-SQUARE SHAPE PLATE 0.6MM(3X2),LOP420151,個,4826.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0742017Y2,FPP07,MICRO BONE PLATE 3X2 HOLE,”亞太醫療”鈦寶顱顏面骨板-薄型長方型骨板(3X2孔)”SYNTEC” TAI BO LOW PROFILE PLATE-RECTANGULAR SHAPE PLATE 0.6MM(3X2),LOP420156,個,4826.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0748021XU,FPP07,MICRO BONE PLATE 3X2 HOLE,”合碩”顱顏骨固定系統:正方型骨板，3*2洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF  MICRO BONE PLATE，PURE TITANIUM，SQUARE，3*2HOLE,9480.2101.32;9480.2101.32S,EA,4826.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0748121XU,FPP07,MICRO BONE PLATE 3X2 HOLE,”合碩”顱顏骨固定系統:矩形骨板3*2洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF  MICRO BONE PLATE，PURE TITANIUM，RECTANGULAR，3*2HOLE,9481.2101.32;9481.2101.32S,EA,4826.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0755411Y2,FPP07,MICRO BONE PLATE 3X2 HOLE,”亞太醫療”顱顏面骨板系統/微型方型骨板(3X2)”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/MICRO SQUARE SEGMENTS PLATE 0.6MM,055-42022;055-42027,個,4826.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP07813354B,FPP07,MICRO BONE PLATE 3X2 HOLE,”拜普雷”固定系統/6洞方格型骨板”BIOPLATE”FIXATION SYSTEM/BOXCAR PLATE/厚度0.023英吋,81-3035,個,4826.0,普旌,衛部醫器輸字第027415號,,,0
109,FPP07F1025WR,FPP07,MICRO BONE PLATE 3X2 HOLE,”拜而美”薄型顱骨固定系統-間隙骨板3X2孔/0.3MM”BIOMET MICROFIXATION” THINFLAP PLATING SYSTEM-GAP PLATE 3X2 HOLE/0.3MM,19-1025,個,4826.0,德芮達,衛部醫器輸字第030242號,,,0
109,FPP07FM969AE,FPP07,MICRO BONE PLATE 3X2 HOLE,0.6MM MICRO BOX CAR PLATE 6 HOLE,FM969T,EA,4826.0,台灣柏朗,衛署醫器輸字第020504號,,,0
109,FPP07N7351WR,FPP07,MICRO BONE PLATE 3X2 HOLE,”拜而美”顱骨固定系統-方型骨板3X2孔;0.5MM/0.6MM”BIOMET MICROFIXATION” NEURO PLATING SYSTEM-RECTANGLE PLATE 3X2 HOLE;0.5MM/0.6MM,01-7-136;351;353;355,個,4826.0,德芮達,衛部醫器輸字第030863號,,,0
109,FPP07T7136WR,FPP07,MICRO BONE PLATE 3X2 HOLE,”拜而美”顱顏頜面骨重建系統-矩陣骨板3X2孔/厚0.6 MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM - 3X2MATRIX PLATE/T 0.6 MM,01-7136,個,4826.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP0707137WR,FPP07,MICRO BONE PLATE 4X2 HOLE,”拜而美”顱骨固定系統-1.5系統方形骨板 2X4孔0.6MM”BIOMET MICROFIXATION” NEURO PLATING SYSTEM-1.5 MM SYSTEM 2X4 HOLE RECTANGLE PLATE,01-7137,個,6558.0,德芮達,衛部醫器輸字第030863號,,,0
109,FPP07072NNTF,FPP07,MICRO BONE PLATE 4X2 HOLE,泰得瑞顱顏面骨板系統-3D骨板/4X2孔/厚度0.6MM TANDRY CMF PLATE SYSTEM-3D PLATE/4X2HOLE/THICKNESS 0.6MM,T1-55-06233,個,6558.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0712046EJ,FPP07,MICRO BONE PLATE 4X2 HOLE,M4 RIGID FIXATION SYSTEM 2X4 HOLE QUAD PLATE， 0.5MM,2120040;2120041;2120069,EA,6558.0,歐強,衛署醫器輸字第014228號,,,0
109,FPP0720152Y2,FPP07,MICRO BONE PLATE 4X2 HOLE,MICRO 0.6MM H-SHAPE(3-D)PLATE 4X2 HOLE,420152,EA,6558.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0720157Y2,FPP07,MICRO BONE PLATE 4X2 HOLE,MICRO 0.6MM H-SHAPE(3-D)PLATE 4X2 HOLE,420157,EA,6558.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0742013Y2,FPP07,MICRO BONE PLATE 4X2 HOLE,”亞太醫療”鈦寶顱顏面骨板-薄型四方型骨板(4X2孔)”SYNTEC” TAI BO LOW PROFILE PLATE-SQUARE SHAPE PLATE 0.6MM(4X2),LOP420152,個,6558.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0742018Y2,FPP07,MICRO BONE PLATE 4X2 HOLE,”亞太醫療”鈦寶顱顏面骨板-薄型長方型骨板(4X2孔)”SYNTEC” TAI BO LOW PROFILE PLATE-RECTANGULAR SHAPE PLATE 0.6MM(4X2),LOP420157,個,6558.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0748022XU,FPP07,MICRO BONE PLATE 4X2 HOLE,”合碩”顱顏骨固定系統:正方型骨板，4*2洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF  MICRO BONE PLATE，PURE TITANIUM，SQUARE，4*2HOLE,9480.2102.42;9480.2102.42S,EA,6558.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0748122XU,FPP07,MICRO BONE PLATE 4X2 HOLE,”合碩”顱顏骨固定系統:矩形骨板4*2洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF  MICRO BONE PLATE，PURE TITANIUM，RECTANGULAR，4*2HOLE,9481.2102.42;9481.2102.42S,EA,6558.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0755412Y2,FPP07,MICRO BONE PLATE 4X2 HOLE,”亞太醫療”顱顏面骨板系統/微型方型骨板(4X2)”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/MICRO SQUARE SEGMENTS PLATE 0.6MM,055-42023;055-42028,個,6558.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP077081NS1,FPP07,MICRO BONE PLATE 4X2 HOLE,”SYNTHES”MATRIX MANDIBLE SYSTEM:STRUT PLATES PURE TITANIUM 8 HOLES”信迪思”下顎固定系統:網狀,04.503.708:709,EA,6558.0,壯生,衛署醫器輸字第020324號,,,0
109,FPP07813364B,FPP07,MICRO BONE PLATE 4X2 HOLE,”拜普雷”固定系統/8洞方格型骨板”BIOPLATE”FIXATION SYSTEM/BOXCAR PLATE/厚度0.023英吋,81-3036,個,6558.0,普旌,衛部醫器輸字第027415號,,,0
109,FPP07F1864WR,FPP07,MICRO BONE PLATE 4X2 HOLE,”拜而美”薄型顱骨固定系統-矩陣骨板4X2孔(厚0.3MM)”BIOMET MICROFIXATION”THINFLAP PLATING SYSTEM-MATRIX PLATE 4X2 HOLE,SP-1864,個,6558.0,德芮達,衛部醫器輸字第030242號,,,0
109,FPP07FM970AE,FPP07,MICRO BONE PLATE 4X2 HOLE,0.6MM MICRO BOX CAR PLATE 8 HOLE,FM970T,EA,6558.0,台灣柏朗,衛署醫器輸字第020504號,,,0
109,FPP07N7361WR,FPP07,MICRO BONE PLATE 4X2 HOLE,”拜而美”顱骨固定系統-下顳骨板8孔;厚0.5MM”BIOMET MICROFIXATION” NEUROPLATING SYSTEM-SUB TEMPORAL PLATE8 HOLE;T 0.5MM,01-736-1;3,個,6558.0,德芮達,衛部醫器輸字第030863號,,,0
109,FPP07T7137WR,FPP07,MICRO BONE PLATE 4X2 HOLE,”拜而美”顱顏頜面骨重建系統-矩陣骨板4X2孔/厚0.6 MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM - 4X2MATRIX PLATE/T 0.6 MM,01-7137,個,6558.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP070633NLE,FPP07,MICRO　BONE　PLATE　12~22HOLE,“史賽克 雷賓格爾”下頷骨系統3D微骨板6X2孔“STRYKER LEIBINGER” UNIVERSAL MANDIBLE SYSTEM MICRO 3D PLATE 6X2 HOLE,55-06233;(55-04233自1030101生效),EA,9782.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP07073NNTF,FPP07,MICRO　BONE　PLATE　12~22HOLE,泰得瑞顱顏面骨板系統-3D骨板/6X2孔;4X4孔/厚度0.6MM TANDRY CMF PLATE SYSTEM-3D PLATE/6X2HOLE; 4X4HOLE/THICKNESS 0.6MM,T1-55-06234;06235,個,9782.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0715301Y2,FPP07,MICRO　BONE　PLATE　12~22HOLE,”亞太醫療”鈦合金顏面骨釘骨板系統/H微型骨板/厚0.6MM/4×4孔”SYNTEC” TITANIUM FACIAL BONE SCREW/PLATE SYSTEM/MICRO H PLATE,420153;420158,個,9782.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0720010S1,FPP07,MICRO　BONE　PLATE　12~22HOLE,MICRO STRUT PLATE 16:22HOLE(網狀) ,420.010;040;421.080,EA,9782.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0742014Y2,FPP07,MICRO　BONE　PLATE　12~22HOLE,”亞太醫療”鈦寶顱顏面骨板-薄型四方型骨板(4X4孔)”SYNTEC” TAI BO LOW PROFILE PLATE-SQUARE SHAPE PLATE 0.6MM(4X4),LOP420153,個,9782.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0742019Y2,FPP07,MICRO　BONE　PLATE　12~22HOLE,”亞太醫療”鈦寶顱顏面骨板-薄型長方型骨板(4X4孔)”SYNTEC” TAI BO LOW PROFILE PLATE-RECTANGULAR SHAPE PLATE 0.6MM(4X4),LOP420158,個,9782.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0748023XU,FPP07,MICRO　BONE　PLATE　12~22HOLE,”合碩”顱顏骨固定系統:正方型骨板，4*4洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF  MICRO BONE PLATE，PURE TITANIUM，SQUARE，4*2HOLE,9480.2103.44;9480.2103.44S,EA,9782.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0748123XU,FPP07,MICRO　BONE　PLATE　12~22HOLE,”合碩”顱顏骨固定系統:矩形骨板4*4洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF  MICRO BONE PLATE，PURE TITANIUM，RECTANGULAR，4*4HOLE,9481.2103.44;9481.2103.44S,EA,9782.0,合碩,衛署醫器製字第004002號,,,0
109,FPP075037NS1,FPP07,MICRO　BONE　PLATE　12~22HOLE,MICRO STRUT PLATE 18HOLE 0.4:0.7MM,04.503.333;04.503.363;04.503.393,EA,9782.0,壯生,衛署醫器輸字第019643號,,,0
109,FPP0755413Y2,FPP07,MICRO　BONE　PLATE　12~22HOLE,”亞太醫療”顱顏面骨板系統/微型方型骨板(4X4)”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/MICRO SQUARE SEGMENTS PLATE 0.6MM,055-42024;055-42029,個,9782.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP07074NNTF,FPP07,MICRO BONE PLATE >=23HOLE,泰得瑞顱顏面骨板系統-3D骨板/6X6孔;6X4孔;10X10孔/厚度0.6MM TANDRY CMF PLATE SYSTEM-3D PLATE/6X6HOLE;6X4HOLE;10X10HOLE/THICKNESS 0.6MM,T1-55-06236;06237;06238,個,11325.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0715302Y2,FPP07,MICRO BONE PLATE >=23HOLE,”亞太醫療”鈦合金顏面骨釘骨板系統/H微型骨板/厚0.6MM/6×4孔”SYNTEC” TITANIUM FACIAL BONE SCREW/PLATE SYSTEM/MICRO H PLATE,420154;420159,個,11325.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0742015Y2,FPP07,MICRO BONE PLATE >=23HOLE,”亞太醫療”鈦寶顱顏面骨板-薄型四方型骨板(6X4孔)”SYNTEC” TAI BO LOW PROFILE PLATE-SQUARE SHAPE PLATE 0.6MM(6X4),LOP420154,個,11325.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0742020Y2,FPP07,MICRO BONE PLATE >=23HOLE,”亞太醫療”鈦寶顱顏面骨板-薄型長方型骨板(6X4孔)”SYNTEC” TAI BO LOW PROFILE PLATE-RECTANGULAR SHAPE PLATE 0.6MM(6X4),LOP420159,個,11325.0,亞太醫療,衛部醫器製字第005884號,,,0
109,FPP0748024XU,FPP07,MICRO BONE PLATE >=23HOLE,”合碩”顱顏骨固定系統:正方型骨板，6*4洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF  MICRO BONE PLATE，PURE TITANIUM，SQUARE，6*4HOLE,9480.2104.64;9480.2104.64S,EA,11325.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0748124XU,FPP07,MICRO BONE PLATE >=23HOLE,”合碩”顱顏骨固定系統:矩形骨板6*4洞”CUSMED”CMF FIXATION SYSTEM:COMBINE CMF  MICRO BONE PLATE，PURE TITANIUM，RECTANGULAR，6*4HOLE,9481.2104.64;9481.2104.64S,EA,11325.0,合碩,衛署醫器製字第004002號,,,0
109,FPP0755414Y2,FPP07,MICRO BONE PLATE >=23HOLE,”亞太醫療”顱顏面骨板系統/微型方型骨板(6X4)”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/MICRO SQUARE SEGMENTS PLATE 0.6MM,055-42025;055-42030,個,11325.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP07040NNTF,FPP07,MICRO ORBITAL FLOOR PLATE,泰得瑞顱顏面骨板系統-眼眶底板/厚度0.4MM TANDRY CMF PLATE SYSTEM-ORBITAL FLOOR PLATE/0.4MM,T1-55-04002;04005;04006,個,10437.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP0707106WR,FPP07,MICRO ORBITAL FLOOR PLATE,”拜而美”顱顏頜骨固定系統-眼眶底骨板”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM-ORBITAL FLOOR PLATE,(01-710-6:9);(01-861-0:3),個,10437.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP0712086EJ,FPP07,MICRO ORBITAL FLOOR PLATE,M4 RIGID FIXATION SYSTEM ORBITAL FLOOR PLATE 0.35MM;0.25MM,2120080;2120086,EA,10437.0,歐強,衛署醫器輸字第014228號,,,0
109,FPP071504BY5,FPP07,MICRO ORBITAL FLOOR PLATE,“祐康”中顏面固定系統-眼眶底板/0.4MM“UCARE” MIDFACE SYSTEM-ORBITAL FLOOR PLATE,OBC-1504-01,個,10437.0,祐康生醫,衛部醫器製字第006336號,,,0
109,FPP07204NNS1,FPP07,MICRO ORBITAL FLOOR PLATE,MICRO ORBITAL FLOOR PLATE UNIVERSAL/L/R (421.040，044，045自89/10/1生效),(421.048:049自940701生效);(421.302:304自940701生效);420.4XX,EA,10437.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0742025Y2,FPP07,MICRO ORBITAL FLOOR PLATE,”SYNTEC”TITANIUM MESH PLATE”亞太醫療”鈦合金網眼骨板,420165;420166,EA,10437.0,亞太,衛署醫器製字第001058號,,,0
109,FPP0742051Y2,FPP07,MICRO ORBITAL FLOOR PLATE,”SYNTEC”TITANIUM MESH PLATE”亞太醫療”鈦合金網眼骨板,420167;420168,EA,10437.0,亞太,衛署醫器製字第001058號,,,0
109,FPP07503FNS1,FPP07,MICRO ORBITAL FLOOR PLATE,ORBITAL FLOOR MESH PLATE 0.2:0.4MM,04.503.306:04.503.308,EA,10437.0,壯生,衛署醫器輸字第019643號,,,0
109,FPP07503NNS1,FPP07,MICRO ORBITAL FLOOR PLATE,ANATOMICAL ORBITAL FLOOR PLATE ,04.503.301:303,EA,10437.0,壯生,衛署醫器輸字第019643號,,,0
109,FPP07503XNS1,FPP07,MICRO ORBITAL FLOOR PLATE,UNIVERSAL ORBITAL FLOOR PLATE 0.4:0.5MM,04.503.304;04.503.305,EA,10437.0,壯生,衛署醫器輸字第019643號,,,0
109,FPP075403NLE,FPP07,MICRO ORBITAL FLOOR PLATE,ORBITAL FLOOR PLATE,54-03001:03003;04001:04002,EA,10437.0,史賽克,衛署醫器輸字第009627號,,,0
109,FPP0755415Y2,FPP07,MICRO ORBITAL FLOOR PLATE,”亞太醫療”顱顏面骨板系統/眶底板(左/右)”SYNTEC”CRANIOMAXILLOFACIAL PLATE SYSTEM/ORBITAL FLOOR PLATE 0.3-0.4MM(R/L),055-03-42050;055-04-42050;055-03-42051;055-04-42051;055-03-42052-L;055-03-42052-R;055-04-42052-R;055-04-42052-L;055-03-03001;055-04-03001;055-03-03002;055-04-03002;055-03-03003;055-04-03003,個,10437.0,亞太醫療,衛部醫器製字第005059號,,,0
109,FPP07801FNS1,FPP07,MICRO ORBITAL FLOOR PLATE,PREFORMED ORBITAL PLATE 0.4MM,04.503.801;04.503.811,EA,10437.0,壯生,衛署醫器輸字第019643號,,,0
109,FPP07S1865WR,FPP07,MICRO ORBITAL FLOOR PLATE,”拜而美”顱顏頜面骨重建系統-眼框網板/厚0.2MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM-ORBITAL FLOOR MESH / T 0.2MM,SP-1865,個,10437.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP07T7106WR,FPP07,MICRO ORBITAL FLOOR PLATE,”拜而美”顱顏頜面骨重建系統--眼眶底骨板0.3MM”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM-ORBITAL FLOOR PLATE,01-710-6:9,個,10437.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP07051NNTF,FPP07,MICRO　ORBITAL(CURVED)　PLATE　4:18HOLE,泰得瑞顱顏面骨板系統-弧型骨板/4:10孔/厚度0.6MM TANDRY CMF PLATE SYSTEM-CURVED PLATE/4:10HOLE/0.6MM,T1-55-06254;06258;06250;06754;05188;06750,個,3639.0,全微精密,衛部醫器製字第006344號,,,0
109,FPP070625NLE,FPP07,MICRO　ORBITAL(CURVED)　PLATE　4:18HOLE,“史賽克 雷賓格爾”下頷骨系統微型眼眶骨板4孔;10孔“STRYKER LEIBINGER” UNIVERSAL MANDIBLE SYSTEM MICRO ORBITA PLATE 4HOLE;10 HOLE,55-06250;55-06254;(55-04250自1030101生效),EA,3639.0,史賽克,衛署醫器輸字第010537號,,,0
109,FPP0707121WR,FPP07,MICRO　ORBITAL(CURVED)　PLATE　4:18HOLE,”拜而美”顱顏頜面骨重建系統-1.5系統/厚0.5 MM 眼眶骨板4;6;8;10;18孔”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM-1.5 SYSTEM /T 0.5 MM ORBITAL PLATE 4;6;8;10;18 HOLE,01-712-1:3;【(01-71-26;28;30);SP-2371自1080301起生效】,個,3639.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP0707128WR,FPP07,MICRO　ORBITAL(CURVED)　PLATE　4:18HOLE,”拜而美”顱顏頜骨固定系統-眼眶骨板6;8;10孔，厚0.6 MM”BIOMET MICROFIXATION” MIDFACE PLATING SYSTEM-ORBITAL PLATE 6;8;10HOLE;T 0.6 MM,(01-71-28;30);(01-801-8;9),個,3639.0,德芮達,衛部醫器輸字第030012號,,,0
109,FPP0708689WR,FPP07,MICRO　ORBITAL(CURVED)　PLATE　4:18HOLE,”拜而美”顱顏頜面骨重建系統-1.5系統/厚0.6 MM 彎曲骨板14孔”BIOMET MICROFIXATION” TRAUMAONE PLATING SYSTEM-1.5 SYSTEM /T 0.6 MM 14HOLE CURVED PLATE,01-8689,個,3639.0,德芮達,衛部醫器輸字第030316號,,,0
109,FPP0712036EJ,FPP07,MICRO　ORBITAL(CURVED)　PLATE　4:18HOLE,M4 RIGID FIXATION SYSTEM 12 HOLE CURVED PLATE， 0.55MM,2120036,EA,3639.0,歐強,衛署醫器輸字第014228號,,,0
109,FPP0720141Y2,FPP07,MICRO　ORBITAL(CURVED)　PLATE　4:18HOLE,MICRO ORBITA PLATE 0.6MM 8HOLE,420141,EA,3639.0,亞太,衛署醫器製字第000817號,,,0
109,FPP0720210S1,FPP07,MICRO　ORBITAL(CURVED)　PLATE　4:18HOLE,MICRO 0.5MM ORBITAL RIM PLATE CURVED 8:12HOLE ,420.210;421.021,EA,3639.0,壯生,衛署醫器輸字第008059號,,,0
109,FPP0742009Y2,FPP07,MICRO　ORBITAL(CURVED)　PLATE　4:18HOLE,”亞太醫療”鈦寶顱顏面骨板-薄型眼眶用骨板6;8孔”SYNTEC” TAI BO LOW PROFILE PLATE-ORBITA PLATE0.6MM 6;8 HOLE,LOP4201-40;41,個,3639.0,亞太醫療,衛部醫器製字第005884號,,,0
